시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,사용승인일,동수,세대수,난방방식,난방연료,난방공급업체,위도,경도,고시지역명,고시지역여부
대구광역시,달서구,,이곡동,A70492901,성서3차동서타운,아파트,대구광역시 달서구 이곡동 1304-5 성서3차동서타운,대구광역시 달서구 이곡공원로 49,19980206,2,294,지역난방,도시가스,한국지역난방공사,35.8556876,128.5134948,성서지구,TRUE
대구광역시,달서구,,이곡동,A70477703,성서대백창신한라타운,아파트,대구광역시 달서구 이곡동 1194-2 성서대백창신한라타운,대구광역시 달서구 성서서로 316,19941014,6,876,개별난방,도시가스,대성에너지,35.8529749,128.5009376,성서지구,TRUE
대구광역시,달서구,,이곡동,A70471301,성서동서서한타운,아파트,대구광역시 달서구 이곡동 1189-2 성서동서서한타운,대구광역시 달서구 선원로 100,19941018,7,974,개별난방,도시가스,대성에너지,35.858209,128.5032069,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492911,성서동서화성타운,아파트,대구광역시 달서구 이곡동 1304-1 성서동서화성타운,대구광역시 달서구 이곡공원로 33,19971222,8,1256,지역난방,도시가스,한국지역난방공사,35.856146,128.5113722,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492904,성서무지개아파트,아파트,대구광역시 달서구 이곡동 1332 성서무지개아파트,대구광역시 달서구 선원로 171,19971226,4,574,지역난방,도시가스,한국지역난방공사,35.860026,128.511864,성서지구,TRUE
대구광역시,달서구,,이곡동,A70478002,성서우방타운,아파트,대구광역시 달서구 이곡동 1192 성서우방타운,대구광역시 달서구 계대동문로 123,19940820,6,765,개별난방,도시가스,대성에너지,35.8562181,128.5057951,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492803,성서주공4단지,아파트,대구광역시 달서구 이곡동 1258-3 성서주공4단지,대구광역시 달서구 성서동로 355-27,19961122,6,570,지역난방,도시가스,한국지역난방공사,35.8516862,128.5123711,성서지구,TRUE
대구광역시,달서구,,이곡동,A70478601,성서청남타운,아파트,대구광역시 달서구 이곡동 1194 성서청남타운,대구광역시 달서구 성서서로 330,19940826,6,616,개별난방,도시가스,대성에너지,35.8544756,128.500963,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492906,성서푸른마을아파트,아파트,대구광역시 달서구 이곡동 1330 성서푸른마을아파트,대구광역시 달서구 선원로 137,19971129,6,672,지역난방,도시가스,한국지역난방공사,35.8596509,128.5088445,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492912,성서한빛마을,아파트,대구광역시 달서구 이곡동 1306-4 성서한빛마을,대구광역시 달서구 선원남로 99,19980402,17,1461,지역난방,도시가스,한국지역난방공사,35.8580657,128.5117776,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492909,성서한샘타운,아파트,대구광역시 달서구 이곡동 1306-1 성서한샘타운,대구광역시 달서구 선원남로 77,19971121,6,1026,지역난방,도시가스,한국지역난방공사,35.8580073,128.5087848,성서지구,TRUE
대구광역시,달서구,,이곡동,A70492805,와룡타운,아파트,대구광역시 달서구 이곡동 1256 와룡타운,대구광역시 달서구 이곡동로 32,19940705,6,630,개별난방,도시가스,대성에너지,35.8532092,128.5115521,성서지구,TRUE
대구광역시,달서구,,장기동,A70472701,영남네오빌비스타,주상복합,대구광역시 달서구 장기동 551 영남네오빌비스타,대구광역시 달서구 대명천로 250,20050518,2,272,개별난방,도시가스,대성에너지,35.8422643,128.5330868,,FALSE
대구광역시,달서구,,장기동,A70418002,장기누림타운,아파트,대구광역시 달서구 장기동 812 장기누림타운,대구광역시 달서구 한들로 31,20020731,4,356,지역난방,도시가스,한국지역난방공사,35.8473263,128.528521,장기지구,TRUE
대구광역시,달서구,,장기동,A10027401,장기동협성휴포레,아파트,대구광역시 달서구 장기동 535 장기동협성휴포레,대구광역시 달서구 장기로 252,20160825,2,155,개별난방,도시가스,대성에너지,35.8439467,128.5328473,,FALSE
대구광역시,달서구,,장기동,A70418003,장기영남네오빌파크,아파트,대구광역시 달서구 장기동 809 장기영남네오빌파크,대구광역시 달서구 한들로 36,20040422,7,836,지역난방,도시가스,한국지역난방공사,35.8474452,128.5262946,장기지구,TRUE
대구광역시,달서구,,장기동,A70472702,장기주공아파트,아파트,대구광역시 달서구 장기동 515 장기주공아파트,대구광역시 달서구 용산로 88,20050412,5,705,지역난방,도시가스,한국지역난방공사,35.8457748,128.5316258,,FALSE
대구광역시,달서구,,장기동,A70418004,장기초록나라,아파트,대구광역시 달서구 장기동 813-1 장기초록나라,대구광역시 달서구 한들로 55,20000731,12,976,지역난방,도시가스,한국지역난방공사,35.8456457,128.5292912,장기지구,TRUE
대구광역시,달서구,,장기동,A70418005,장기파랑새마을아파트,아파트,대구광역시 달서구 장기동 814-1 장기파랑새마을아파트,대구광역시 달서구 한들로 70,20000728,13,1216,지역난방,도시가스,한국지역난방공사,35.8452899,128.5268458,장기지구,TRUE
대구광역시,달서구,,장기동,A10022376,죽전역동서프라임,주상복합,대구광역시 달서구 장기동 548-2 죽전역동서프라임,대구광역시 달서구 대명천로 234,20240709,1,148,개별난방,도시가스,대성에너지,35.8400325,128.5434753,,FALSE
대구광역시,달서구,,장기동,A10025455,죽전역코오롱하늘채,아파트,대구광역시 달서구 장기동 542-4 죽전역코오롱하늘채,대구광역시 달서구 용산로12길 77,20190607,4,476,지역난방,도시가스,한국지역난방공사,35.8428686,128.5348393,,FALSE
대구광역시,달서구,,용산동,A10022751,대구용산자이,아파트,대구광역시 달서구 용산동 997 대구용산자이,대구광역시 달서구 달구벌대로 1515,20240228,4,429,개별난방,도시가스,대성에너지,35.8547047,128.5255562,용산지구,TRUE
대구광역시,달서구,,용산동,A70492506,성서1차영남우방타운,아파트,대구광역시 달서구 용산동 414-1 성서1차영남우방타운,대구광역시 달서구 성지로 11,19971126,4,836,지역난방,도시가스,한국지역난방공사,35.8543848,128.5167205,성서지구,TRUE
대구광역시,달서구,,용산동,A70474303,성서2차보성타운,아파트,대구광역시 달서구 용산동 501-2 성서2차보성타운,대구광역시 달서구 선원로 241,19971030,7,1012,지역난방,도시가스,한국지역난방공사,35.8594106,128.5185494,성서지구,TRUE
대구광역시,달서구,,용산동,A70492504,성서2차영남우방타운,아파트,대구광역시 달서구 용산동 416-1 성서2차영남우방타운,대구광역시 달서구 이곡공원로 83,19971226,6,794,지역난방,도시가스,한국지역난방공사,35.8560726,128.5167104,성서지구,TRUE
대구광역시,달서구,,용산동,A70492501,성서6주공,아파트,대구광역시 달서구 용산동 414-4 성서6주공,대구광역시 달서구 성지로 35,19981102,4,464,지역난방,도시가스,한국지역난방공사,35.8543745,128.5195095,성서지구,TRUE
대구광역시,달서구,,용산동,A70492507,성서보람타운,아파트,대구광역시 달서구 용산동 410-2 성서보람타운,대구광역시 달서구 새동네로 34,19970314,8,918,지역난방,도시가스,한국지역난방공사,35.8515413,128.5192813,성서지구,TRUE
대구광역시,달서구,,용산동,A70474301,성서주공5단지,아파트,대구광역시 달서구 용산동 419-5 성서주공5단지,대구광역시 달서구 선원남로 181,19971219,11,891,지역난방,도시가스,한국지역난방공사,35.8579851,128.5197712,성서지구,TRUE
대구광역시,달서구,,용산동,A70492502,성서주공6-1단지,아파트,대구광역시 달서구 용산동 414-4 성서주공6-1단지,대구광역시 달서구 성지로 35,19971219,7,570,지역난방,도시가스,한국지역난방공사,35.8543745,128.5195095,성서지구,TRUE
대구광역시,달서구,,용산동,A70492505,성서주공7단지,아파트,대구광역시 달서구 용산동 412-1 성서주공7단지,대구광역시 달서구 성지로 12,19971113,11,794,지역난방,도시가스,한국지역난방공사,35.8529674,128.5167141,성서지구,TRUE
대구광역시,달서구,,용산동,A70492503,성서주공8단지,아파트,대구광역시 달서구 용산동 412-5 성서주공8단지,대구광역시 달서구 성지로 42,19971020,9,693,지역난방,도시가스,한국지역난방공사,35.8529455,128.5200933,성서지구,TRUE
대구광역시,달서구,,용산동,A70492508,성서청구타운,아파트,대구광역시 달서구 용산동 416-5 성서청구타운,대구광역시 달서구 성지로 75,19971219,5,940,지역난방,도시가스,한국지역난방공사,35.8559379,128.5197507,성서지구,TRUE
대구광역시,달서구,,용산동,A70474302,성서한마음타운,아파트,대구광역시 달서구 용산동 419-1 성서한마음타운,대구광역시 달서구 선원남로 151,19971125,6,996,지역난방,도시가스,한국지역난방공사,35.8579266,128.5167418,성서지구,TRUE
대구광역시,달서구,,용산동,A70492305,용산1차서한화성타운,아파트,대구광역시 달서구 용산동 955 용산1차서한화성타운,대구광역시 달서구 장산로 10,19981116,6,478,지역난방,도시가스,한국지역난방공사,35.8548254,128.5296027,용산지구,TRUE
대구광역시,달서구,,용산동,A70492606,용산2차서한화성타운,아파트,대구광역시 달서구 용산동 919 용산2차서한화성타운,대구광역시 달서구 용산큰못길 30,19990310,6,492,지역난방,도시가스,한국지역난방공사,35.859525,128.5280818,용산지구,TRUE
대구광역시,달서구,,용산동,A70492604,용산2차우방타운,아파트,대구광역시 달서구 용산동 928 용산2차우방타운,대구광역시 달서구 용산서로 38,19991025,3,379,지역난방,도시가스,한국지역난방공사,35.8580964,128.526419,용산지구,TRUE
대구광역시,달서구,,용산동,A70492307,용산동서우방타운,아파트,대구광역시 달서구 용산동 956 용산동서우방타운,대구광역시 달서구 장산로 20,19981127,6,496,지역난방,도시가스,한국지역난방공사,35.854811,128.527999,용산지구,TRUE
대구광역시,달서구,,용산동,A70492319,용산롯데캐슬그랜드,아파트,대구광역시 달서구 용산동 230-10 용산롯데캐슬그랜드,대구광역시 달서구 장산남로 33,20040529,10,1619,지역난방,도시가스,한국지역난방공사,35.8508499,128.5266605,,FALSE
대구광역시,달서구,,용산동,A70492602,용산보성타운,아파트,대구광역시 달서구 용산동 937 용산보성타운,대구광역시 달서구 용산서로 37,19991230,4,345,지역난방,도시가스,한국지역난방공사,35.8567487,128.526497,용산지구,TRUE
대구광역시,달서구,,용산동,A70492610,용산세광태왕2차,아파트,대구광역시 달서구 용산동 935 용산세광태왕2차,대구광역시 달서구 용산서로 9,19990528,6,564,지역난방,도시가스,한국지역난방공사,35.8567587,128.5295959,용산지구,TRUE
대구광역시,달서구,,용산동,A70492603,용산영남타운,아파트,대구광역시 달서구 용산동 914 용산영남타운,대구광역시 달서구 용산로 266,19981203,3,352,지역난방,도시가스,한국지역난방공사,35.8608545,128.5323595,용산지구,TRUE
대구광역시,달서구,,용산동,A70492609,용산우방미진태왕타운,아파트,대구광역시 달서구 용산동 936 용산우방미진태왕타운,대구광역시 달서구 용산서로 21,19981127,6,544,지역난방,도시가스,한국지역난방공사,35.8567543,128.5279913,용산지구,TRUE
대구광역시,달서구,,용산동,A70471701,용산우방타운,아파트,대구광역시 달서구 용산동 807 용산우방타운,대구광역시 달서구 용산로 174,19970626,4,334,개별난방,도시가스,대성에너지,35.8532483,128.5312153,,FALSE
대구광역시,달서구,,용산동,A70492612,용산청구블루빌,아파트,대구광역시 달서구 용산동 917 용산청구블루빌,대구광역시 달서구 용산로 254,20000614,6,584,지역난방,도시가스,한국지역난방공사,35.8595636,128.5316703,용산지구,TRUE
대구광역시,달서구,,용산동,A70492601,용산청구타운,아파트,대구광역시 달서구 용산동 929 용산청구타운,대구광역시 달서구 용산서로 22,19990828,4,282,지역난방,도시가스,한국지역난방공사,35.8581014,128.527989,용산지구,TRUE
대구광역시,달서구,,용산동,A70492615,용산파크타운,아파트,대구광역시 달서구 용산동 911 용산파크타운,대구광역시 달서구 용산로 259,20000729,10,802,지역난방,도시가스,한국지역난방공사,35.8608842,128.5280639,용산지구,TRUE
